6666666/119.png	10575	45.601	57.240	99.282	56.276	68.905	75.604	50.644	109.748	90.169	108.731	
6666666/12.png	10575	74.593	82.333	156.369	79.071	120.957	124.605	90.160	171.537	151.326	169.025	
6666666/120.png	10575	41.954	54.472	93.275	52.853	66.023	73.664	47.360	104.898	85.979	103.469	
6666666/121.png	10575	42.945	54.684	95.113	51.945	68.049	75.199	49.833	106.638	88.696	104.991	
6666666/122.png	10575	44.200	53.264	95.588	49.931	70.574	73.449	53.916	103.131	91.630	101.396	
6666666/123.png	10575	44.437	55.144	97.620	53.270	71.013	76.174	52.148	107.042	91.566	106.223	
6666666/124.png	10575	44.321	56.833	96.548	53.874	69.563	78.050	51.691	111.024	91.685	109.005	
6666666/125.png	10575	45.253	56.767	98.296	52.881	71.121	78.528	52.550	108.804	95.747	106.027	
6666666/126.png	10575	44.384	59.005	97.717	55.769	70.798	81.252	47.603	108.669	98.883	105.786	
6666666/127.png	10575	45.502	57.139	98.126	53.661	70.922	77.735	48.746	106.849	97.843	104.172	
6666666/128.png	10575	46.901	53.920	97.238	50.419	72.669	74.248	53.354	102.991	94.874	101.031	
6666666/129.png	10575	44.721	54.855	98.443	52.429	72.664	76.068	52.616	109.383	93.914	107.844	
6666666/13.png	10575	74.350	85.749	157.561	82.341	119.306	129.786	89.223	177.016	151.802	174.192	
6666666/130.png	10575	45.388	53.972	100.260	51.943	72.959	77.222	52.995	108.796	95.705	106.932	
6666666/131.png	10575	43.236	54.341	99.293	52.060	71.193	75.253	51.501	108.687	93.355	107.381	
6666666/132.png	10575	44.515	55.967	99.308	53.871	71.840	77.131	52.297	111.546	94.068	109.946	
6666666/133.png	10575	45.342	57.512	100.463	53.917	73.774	77.934	55.076	115.414	96.227	112.764	
6666666/134.png	10575	43.648	57.123	98.448	54.518	71.911	78.875	52.766	114.059	93.810	112.687	
6666666/135.png	10575	43.752	56.197	98.469	53.646	71.203	76.812	52.045	111.254	93.445	109.571	
6666666/136.png	10575	43.872	55.994	98.091	53.758	71.114	77.751	52.057	111.987	93.320	110.319	
6666666/137.png	10575	43.878	56.088	98.194	53.775	71.038	77.726	51.813	111.901	93.172	110.221	
6666666/138.png	10575	38.957	53.950	93.859	51.127	67.874	75.304	48.761	112.772	90.171	110.268	
6666666/139.png	10575	42.717	53.908	95.537	50.685	69.927	73.445	51.281	109.585	91.532	107.332	
6666666/14.png	10575	67.504	93.714	154.295	87.915	113.109	137.789	83.439	188.274	148.067	183.969	
6666666/140.png	10575	40.198	52.774	93.970	49.684	67.276	73.067	48.600	108.481	88.775	106.517	
6666666/141.png	10575	41.886	56.028	94.966	53.032	70.419	75.911	51.773	109.408	91.589	107.288	
6666666/142.png	10575	42.369	55.097	94.608	52.715	70.008	76.456	50.426	105.662	91.148	103.809	
6666666/143.png	10575	46.496	57.185	99.391	55.160	73.697	79.188	54.500	113.684	94.722	112.342	
6666666/144.png	10575	42.658	48.540	95.184	46.202	71.021	69.476	52.469	102.019	90.540	100.781	
6666666/145.png	10575	43.858	54.095	96.177	51.045	71.007	73.839	52.588	108.461	91.656	106.553	
6666666/146.png	10575	45.219	55.218	96.916	51.895	73.024	76.844	54.577	108.138	93.705	105.609	
6666666/147.png	10575	45.404	53.654	97.312	50.512	73.285	74.751	54.520	106.026	94.278	103.837	
6666666/148.png	10575	45.836	55.986	97.154	53.572	72.264	77.415	52.954	109.719	93.300	108.017	
6666666/149.png	10575	44.231	55.768	96.752	53.494	71.400	77.440	52.216	110.462	92.960	108.744	
6666666/15.png	10575	72.118	103.665	169.569	98.816	121.914	151.056	88.236	209.028	158.624	206.477	
6666666/150.png	10575	43.996	55.350	96.584	53.161	71.509	77.541	52.637	109.750	92.682	107.663	
6666666/151.png	10575	43.040	54.978	95.880	52.322	70.560	76.092	51.623	109.915	91.504	108.247	
6666666/152.png	10575	41.161	54.764	92.187	51.013	67.907	74.887	49.858	106.234	89.569	103.480	
6666666/153.png	10575	42.566	54.075	95.330	51.416	71.254	74.333	52.500	107.353	91.869	105.363	
6666666/154.png	10575	42.545	56.265	93.678	53.359	70.020	76.960	51.532	110.208	91.107	107.517	
6666666/155.png	10575	46.079	56.041	98.231	53.993	72.786	78.559	53.786	110.361	93.497	108.928	
6666666/156.png	10575	45.769	51.442	94.941	48.133	71.744	71.352	54.981	101.997	91.895	100.466	
6666666/157.png	10575	42.943	55.903	94.292	52.550	69.320	76.974	50.911	109.048	91.122	107.023	
6666666/158.png	10575	42.994	55.140	95.525	52.786	70.419	76.822	51.254	108.868	90.935	107.248	
6666666/159.png	10575	45.255	57.050	96.048	53.735	71.782	77.663	53.962	109.811	91.897	107.809	
6666666/16.png	10575	78.703	95.077	172.556	91.213	126.582	141.469	94.766	192.668	164.343	190.467	
6666666/160.png	10575	42.132	56.014	93.977	52.326	69.443	77.280	51.570	110.174	90.735	107.634	
6666666/161.png	10575	42.191	55.496	93.972	52.028	69.445	76.415	51.349	108.415	90.364	106.110	
6666666/162.png	10575	45.993	52.866	96.072	48.938	72.306	72.511	55.699	103.266	93.369	101.591	
6666666/163.png	10575	41.934	53.865	93.148	50.877	68.508	74.526	50.912	106.031	89.881	103.896	
6666666/164.png	10575	43.204	55.297	95.262	51.325	70.813	76.466	53.088	108.253	91.943	105.425	
6666666/165.png	10575	42.813	54.625	94.030	50.931	70.249	75.228	53.087	105.514	91.664	103.152	
6666666/166.png	10575	43.790	58.710	95.976	52.708	70.848	77.305	51.667	114.810	96.591	110.535	
6666666/167.png	10575	46.431	58.997	96.331	53.646	71.992	77.699	52.743	114.391	97.793	109.616	
6666666/168.png	10575	45.579	60.217	97.241	55.000	71.172	80.430	53.086	116.293	97.297	112.155	
6666666/169.png	10575	44.967	52.523	95.909	48.216	72.008	71.337	54.334	102.090	96.731	97.907	
6666666/17.png	10575	81.125	89.428	171.293	84.221	129.053	132.572	98.958	185.840	165.643	182.595	
6666666/170.png	10575	43.713	53.103	94.814	48.239	71.193	72.751	53.871	104.313	95.129	100.339	
6666666/171.png	10575	45.743	60.179	95.662	53.317	72.471	78.685	54.366	115.898	97.234	110.173	
6666666/172.png	10575	45.742	58.876	97.200	53.353	71.306	78.827	54.135	115.611	97.472	111.272	
6666666/173.png	10575	42.163	52.606	92.678	48.007	68.359	72.596	49.573	103.787	94.970	99.316	
6666666/174.png	10575	43.357	56.064	94.459	51.852	70.295	76.226	52.275	106.644	93.280	103.401	
6666666/175.png	10575	41.750	56.288	94.347	51.958	69.402	77.737	51.029	110.831	92.569	107.606	
6666666/176.png	10575	43.216	52.103	91.944	48.719	68.927	72.753	51.850	101.461	89.451	99.336	
6666666/177.png	10575	42.557	53.706	88.556	49.958	65.437	71.848	49.190	100.129	85.566	97.322	
6666666/178.png	10575	40.108	53.179	86.438	48.167	63.405	71.097	48.182	98.508	84.686	94.652	
6666666/179.png	10575	39.610	56.299	85.646	49.332	61.778	73.036	48.989	102.247	84.345	96.996	
6666666/18.png	10575	76.674	100.204	175.340	95.514	128.171	148.574	95.134	208.471	166.033	205.331	
6666666/180.png	10575	40.622	57.038	86.917	52.794	65.190	75.888	48.527	105.897	84.965	102.428	
6666666/181.png	10575	41.607	56.167	88.619	51.622	65.356	75.119	50.214	103.180	86.158	99.654	
6666666/182.png	10575	43.224	54.479	88.480	50.456	66.340	74.315	50.625	101.573	86.264	98.642	
6666666/183.png	10575	41.057	57.128	88.329	52.908	64.748	76.176	49.143	105.068	86.276	101.942	
6666666/184.png	10575	40.378	56.694	87.829	53.027	64.064	75.920	47.911	104.551	84.336	101.910	
6666666/185.png	10575	41.491	57.421	88.547	53.552	66.076	76.121	49.392	106.025	85.831	102.832	
6666666/186.png	10575	42.006	54.408	88.230	50.717	64.308	74.175	44.974	95.812	91.432	93.022	
6666666/187.png	10575	40.974	54.834	88.373	51.493	64.474	74.415	47.976	102.233	85.337	99.728	
6666666/188.png	10575	42.300	53.389	87.775	51.357	63.576	72.340	48.144	99.411	83.203	98.044	
6666666/189.png	10575	35.947	47.375	81.772	50.152	53.243	70.251	35.581	98.391	69.720	100.865	
6666666/19.png	10575	80.529	94.325	175.245	89.223	128.118	140.318	97.212	193.343	168.684	190.450	
6666666/190.png	10575	37.831	39.991	75.034	45.015	46.362	59.355	32.012	80.522	60.546	84.705	
6666666/191.png	10575	37.438	46.384	76.893	48.234	45.334	65.007	34.855	91.081	63.659	93.153	
6666666/192.png	10575	34.631	34.227	71.434	35.522	44.482	52.305	32.138	72.817	61.094	74.269	
6666666/193.png	10575	36.832	45.017	79.615	44.569	47.362	64.701	35.295	90.731	68.377	91.183	
6666666/194.png	10575	36.111	45.091	79.135	45.619	49.068	64.418	36.302	91.599	68.242	92.757	
6666666/195.png	10575	40.141	40.801	79.015	41.430	51.922	59.275	40.093	80.995	68.855	81.861	
6666666/196.png	10575	39.659	41.209	78.483	42.046	51.473	60.395	39.327	82.146	68.152	83.181	
6666666/197.png	10575	40.210	39.220	77.623	40.480	51.596	57.676	39.940	79.188	67.485	80.584	
6666666/198.png	10575	29.481	43.788	74.755	41.384	45.506	62.700	34.227	93.386	67.020	91.566	
6666666/199.png	10575	30.504	43.825	75.844	41.481	46.411	63.373	35.565	92.631	68.897	91.185	
6666666/2.png	10575	90.068	93.379	185.084	96.967	137.746	140.941	98.342	196.498	168.302	199.120	
6666666/20.png	10575	74.789	106.090	169.638	99.959	122.186	151.263	90.115	209.737	160.957	207.643	
6666666/200.png	10575	30.032	42.802	75.064	40.456	44.557	62.179	34.533	91.831	67.437	90.355	
6666666/201.png	10575	30.545	43.526	74.968	41.567	44.998	62.226	35.125	91.535	66.185	90.463	
6666666/202.png	10575	30.201	41.942	73.870	40.574	45.471	60.460	34.745	89.502	65.491	88.602	
6666666/203.png	10575	27.504	41.244	66.420	39.410	40.196	57.929	31.226	81.406	58.499	79.963	
6666666/204.png	10575	33.143	44.747	76.218	44.019	45.859	63.646	34.873	89.506	65.272	89.129	
6666666/205.png	10575	33.115	42.065	75.135	42.627	45.136	61.098	31.055	87.275	61.033	88.914	
6666666/206.png	10575	36.303	41.962	72.894	42.771	47.949	60.537	35.866	80.646	61.201	81.180	
6666666/207.png	10575	33.747	43.686	78.949	43.194	45.760	63.882	31.760	95.096	64.758	95.688	
6666666/208.png	10575	35.370	45.672	81.509	45.255	49.410	66.035	34.750	93.691	68.438	94.432	
6666666/209.png	10575	37.403	48.228	84.439	49.301	55.644	67.851	38.784	93.516	72.859	94.180	
6666666/21.png	10575	84.502	96.135	177.624	89.145	131.724	139.967	101.388	193.365	172.313	189.384	
6666666/210.png	10575	42.294	54.728	89.497	52.982	64.868	75.831	47.786	104.067	82.697	103.269	
6666666/211.png	10575	44.972	53.831	89.832	52.279	67.070	74.609	51.436	102.432	84.855	101.035	
6666666/212.png	10575	43.466	52.086	89.297	51.828	69.305	72.490	50.955	101.744	84.730	101.733	
6666666/213.png	10575	38.751	41.105	86.184	40.823	65.215	67.259	44.911	92.688	79.703	92.743	
6666666/214.png	10575	40.770	51.073	88.570	50.120	67.691	78.146	47.241	105.374	83.711	105.106	
6666666/215.png	10575	40.342	51.687	88.945	51.142	66.847	78.553	47.338	106.834	82.751	107.411	
6666666/22.png	10575	84.938	97.319	178.469	89.966	133.968	141.542	103.139	194.968	174.363	190.730	
6666666/23.png	10575	84.187	96.138	176.335	90.415	131.510	139.725	99.701	192.186	173.349	187.745	
6666666/24.png	10575	95.314	93.406	180.945	92.522	136.648	137.204	100.506	180.372	179.954	176.976	
6666666/25.png	10575	100.348	96.042	187.433	96.461	143.567	143.680	105.979	190.174	182.613	187.624	
6666666/26.png	10575	90.369	90.883	177.152	88.546	132.449	135.554	95.463	179.705	175.197	176.418	
6666666/27.png	10575	91.295	89.980	178.532	87.822	133.579	134.264	96.730	177.783	175.974	174.819	
6666666/28.png	10575	75.277	102.112	175.179	97.693	124.766	149.785	83.999	200.439	170.368	197.924	
6666666/29.png	10575	93.659	98.462	183.567	94.907	138.787	144.349	103.273	199.178	178.480	194.777	
6666666/3.png	10575	92.127	91.696	191.018	93.727	142.542	136.460	103.398	194.896	175.063	197.140	
6666666/30.png	10575	77.292	101.491	174.384	94.803	126.345	147.439	91.001	199.630	170.391	194.788	
6666666/31.png	10575	88.241	96.680	178.832	91.240	134.933	140.886	102.464	192.478	176.994	187.297	
6666666/32.png	10575	86.715	97.270	179.190	91.234	134.930	142.088	102.004	195.145	176.540	190.248	
6666666/33.png	10575	72.931	98.816	171.593	92.307	124.193	144.704	89.544	200.847	165.072	197.037	
6666666/34.png	10575	82.030	92.105	171.871	86.055	130.546	134.619	99.038	189.247	168.753	185.751	
6666666/35.png	10575	80.165	97.871	174.566	92.554	128.987	142.247	96.098	194.454	168.875	191.387	
6666666/36.png	10575	75.422	102.505	174.985	96.409	127.505	150.067	92.882	211.005	167.075	207.482	
6666666/37.png	10575	81.882	98.361	176.073	92.122	130.069	141.468	97.977	194.199	170.346	191.016	
6666666/38.png	10575	75.253	103.003	174.616	96.779	126.867	150.411	92.770	210.622	166.473	207.166	
6666666/39.png	10575	75.411	95.196	173.113	92.040	126.056	142.260	92.783	194.225	164.814	192.748	
6666666/4.png	10575	93.053	93.549	194.210	94.776	146.149	142.775	106.928	199.893	180.950	202.932	
6666666/40.png	10575	73.167	96.620	171.486	93.162	124.262	144.733	90.713	197.688	162.172	196.026	
6666666/41.png	10575	73.518	99.827	173.891	94.016	126.019	145.625	92.422	203.460	167.228	200.486	
6666666/42.png	10575	73.570	99.134	174.025	92.888	126.499	145.383	93.363	203.721	167.561	200.021	
6666666/43.png	10575	76.588	96.432	175.648	91.406	128.717	142.411	96.443	196.556	168.964	193.423	
6666666/44.png	10575	73.391	99.055	174.390	92.928	127.309	146.130	93.991	204.010	168.216	200.504	
6666666/45.png	10575	74.588	103.183	175.757	96.362	128.013	150.353	93.514	212.157	169.333	207.717	
6666666/46.png	10575	72.380	101.804	172.137	94.255	124.204	147.168	92.885	203.209	165.569	198.743	
6666666/47.png	10575	80.741	96.191	176.022	90.322	130.564	140.095	99.144	193.860	172.418	189.397	
6666666/48.png	10575	81.598	95.858	176.652	89.995	131.018	139.766	99.342	193.747	172.967	189.258	
6666666/49.png	10575	78.487	99.208	174.840	91.640	129.191	143.459	98.125	199.781	169.653	195.421	
6666666/5.png	10575	86.288	99.697	188.000	99.869	139.766	147.966	102.842	205.561	174.151	207.905	
6666666/50.png	10575	76.833	103.394	175.505	96.279	129.330	148.476	94.388	209.827	169.376	205.123	
6666666/51.png	10575	79.243	89.356	170.906	82.870	127.566	131.310	97.354	184.491	165.854	180.714	
6666666/52.png	10575	81.773	96.507	175.763	91.065	130.238	139.944	98.224	192.767	170.389	189.538	
6666666/53.png	10575	85.015	103.489	179.216	96.489	136.622	146.972	106.153	204.514	175.752	199.464	
6666666/54.png	10575	78.229	110.182	176.029	104.211	126.075	153.334	92.459	214.792	166.136	212.081	
6666666/55.png	10575	78.414	98.569	172.728	93.189	127.298	140.737	96.640	194.137	166.091	190.785	
6666666/56.png	10575	84.088	93.133	172.501	87.096	129.862	135.517	100.059	186.409	167.774	183.043	
6666666/57.png	10575	78.823	95.586	173.247	89.000	128.527	139.786	97.794	193.896	167.246	190.130	
6666666/58.png	10575	76.454	94.281	171.069	88.195	125.485	135.914	94.428	188.075	165.709	184.112	
6666666/59.png	10575	84.053	98.388	175.597	92.731	131.002	140.400	100.107	193.144	171.117	189.551	
6666666/6.png	10575	88.736	101.262	179.493	97.976	136.776	152.793	102.177	208.279	169.914	205.136	
6666666/60.png	10575	76.452	91.652	168.569	86.824	124.008	136.129	93.849	188.634	162.124	185.898	
6666666/61.png	10575	85.867	91.914	173.575	86.700	131.416	133.844	101.435	184.685	169.574	181.906	
6666666/62.png	10575	82.534	99.226	174.859	92.665	130.371	141.089	99.618	193.262	170.729	189.475	
6666666/63.png	10575	75.667	104.158	174.048	96.953	128.719	147.916	93.887	209.346	168.673	204.627	
6666666/64.png	10575	78.434	105.286	175.084	98.828	129.946	149.168	95.715	208.917	168.477	204.901	
6666666/65.png	10575	76.340	102.666	174.132	95.543	129.060	146.094	94.485	207.391	168.515	202.897	
6666666/66.png	10575	74.448	86.010	165.365	80.521	122.139	126.737	92.534	179.943	160.609	176.300	
6666666/67.png	10575	76.735	99.603	172.521	92.952	127.384	142.257	96.511	196.478	166.480	192.673	
6666666/68.png	10575	79.770	100.370	174.400	93.339	129.567	143.384	98.314	197.418	168.511	193.336	
6666666/69.png	10575	79.197	98.496	175.641	93.160	129.506	142.666	92.138	191.921	174.854	187.843	
6666666/7.png	10575	74.715	94.271	175.393	87.741	126.603	146.896	92.759	198.900	168.690	195.654	
6666666/70.png	10575	76.291	101.040	171.724	94.108	127.113	142.664	95.821	198.044	166.827	193.738	
6666666/71.png	10575	79.325	98.655	174.136	91.967	129.166	141.095	97.787	199.387	168.855	196.015	
6666666/72.png	10575	75.302	96.089	172.461	89.216	127.181	140.588	94.401	198.836	165.233	194.752	
6666666/73.png	10575	80.884	97.874	172.802	91.797	128.805	140.413	98.718	201.283	163.072	198.930	
6666666/74.png	10575	80.300	96.416	173.128	88.782	128.537	138.817	101.971	198.906	169.728	194.882	
6666666/75.png	10575	79.837	94.222	172.273	86.010	128.689	137.319	101.299	201.296	166.120	196.530	
6666666/76.png	10575	75.633	96.771	170.755	92.371	123.589	140.502	95.109	203.010	161.507	202.054	
6666666/77.png	10575	77.751	98.967	168.618	93.517	124.633	135.918	97.672	198.429	160.195	196.529	
6666666/78.png	10575	85.079	96.847	177.239	91.600	131.088	122.264	102.842	192.058	165.311	190.746	
6666666/79.png	10575	70.336	99.004	163.674	93.816	115.583	119.575	87.653	197.196	152.680	195.461	
6666666/8.png	10575	72.086	92.261	161.578	89.596	117.206	140.118	83.031	186.675	153.076	183.859	
6666666/80.png	10575	74.601	94.572	165.801	92.167	121.657	112.951	89.909	183.478	154.971	182.931	
6666666/81.png	10575	72.022	102.123	166.138	98.177	118.400	124.194	86.776	201.065	154.661	200.435	
6666666/82.png	10575	72.155	97.985	166.041	93.869	119.104	117.425	87.740	191.641	153.448	190.610	
6666666/83.png	10575	65.248	93.816	157.498	89.849	109.500	112.223	79.447	185.587	146.391	184.975	
6666666/84.png	10575	68.153	91.778	156.363	89.627	111.415	112.062	81.997	178.900	145.703	179.154	
6666666/85.png	10575	85.175	90.452	176.365	86.359	130.790	137.242	100.718	193.716	166.849	191.530	
6666666/86.png	10575	73.720	96.133	167.304	91.447	120.520	145.828	89.061	192.101	159.805	188.825	
6666666/87.png	10575	89.502	90.901	176.604	88.972	129.944	143.772	99.792	189.175	170.330	186.395	
6666666/88.png	10575	71.595	90.458	161.117	88.567	107.665	137.753	81.125	187.175	148.227	187.400	
6666666/89.png	10575	64.094	102.878	146.693	99.964	91.147	141.129	69.109	200.062	130.497	198.937	
6666666/9.png	10575	89.498	94.050	180.609	91.847	137.582	138.797	104.608	192.130	169.947	191.274	
6666666/90.png	10575	75.821	76.901	152.634	75.673	105.107	113.235	83.435	158.396	138.420	158.619	
6666666/91.png	10575	76.048	103.958	165.704	100.090	106.345	140.803	80.648	201.351	147.667	199.543	
6666666/92.png	10575	78.599	101.988	167.042	98.298	108.620	138.380	82.185	198.640	149.085	196.792	
6666666/93.png	10575	73.023	101.723	167.107	99.016	125.597	139.521	88.714	201.052	162.811	200.898	
6666666/94.png	10575	68.699	93.650	161.564	90.622	121.218	132.103	86.707	189.456	157.302	189.069	
6666666/95.png	10575	80.185	97.313	167.141	95.259	132.633	136.234	99.223	191.708	164.518	190.165	
6666666/96.png	10575	83.533	88.662	169.942	87.924	135.984	124.739	101.854	180.605	166.535	180.461	
6666666/97.png	10575	80.149	97.763	175.689	98.814	127.093	143.698	92.355	196.592	161.811	198.796	
6666666/98.png	10575	84.595	87.419	177.906	89.787	130.651	134.324	95.745	185.470	164.587	187.886	
6666666/99.png	10575	80.422	82.829	174.782	88.289	128.607	133.882	90.197	182.802	159.319	186.740	
